Area,Bedrooms,BathroomuneCos,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,CommuneDensity,Communt
-0.23028127496600348,0.22246625834384448,0.9548550780077714,0.16174828205718944,2.0211582219028643,-0.5091193510995341,1,1,-0.7153845354216607,-0.6142717742148874
-0.3195247548999073,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-0.6785373140455859,0.20892020062110378,1,0,-0.6639830293224979,-0.14713308314920803
-0.8862208524801967,-0.5579124816644372,-0.4655169190820122,0.8247701079149916,-1.301543976187536,-1.6840931630060327,1,1,-0.4412431695594592,0.008579813872685072
-0.49801171476771494,0.22246625834384448,0.2446690794628796,0.8247701079149916,2.0211582219028643,0.7964071065743533,1,1,-0.6639830293224979,-0.14713308314920803
-0.09641605506514775,0.22246625834384448,0.9548550780077714,1.4877919337727938,1.3981515597609144,0.2741965235047979,1,1,0.0727718914321687,-0.9256975682586737
1.0548248360822114,-2.1186699616810007,-1.8858889161717958,-1.8273171955162173,1.1904826723802644,-0.44384302821583993,1,1,-0.7667860415208234,3.1228377543105474
-0.5872551947016188,2.5636024783686895,1.665041076552663,1.4877919337727938,-0.886206201426236,-0.5091193510995341,1,1,0.0727718914321687,-0.9256975682586737
-0.8549856345033302,-0.5579124816644372,-0.4655169190820122,0.16174828205718944,-1.1769426437591461,-0.5091193510995341,1,1,-0.6297153585897227,0.9428571960040438
1.2422361439434095,-0.5579124816644372,-0.4655169190820122,-1.164295369658415,-0.4708684266649359,0.14364387773740964,1,1,0.004236549966618255,-0.30284598017110115
-0.7657421545694264,0.22246625834384448,0.2446690794628796,0.8247701079149916,1.1904826723802644,-0.5091193510995341,1,0,0.17557490363049416,-0.9256975682586737
-0.3195247548999073,-0.5579124816644372,0.2446690794628796,1.4877919337727938,-0.886206201426236,0.7964071065743533,1,1,-0.6639830293224979,-0.14713308314920803
1.2422361439434095,-1.338291221672719,-1.8858889161717958,-1.8273171955162173,-0.05553065190363585,0.7964071065743533,1,0,-0.9209905598183117,-1.0814104652805667
0.6621535243730347,0.22246625834384448,0.9548550780077714,0.16174828205718944,2.0211582219028643,-0.5091193510995341,1,1,-0.6811168646888855,-0.45855887719299426
-0.09641605506514775,1.0028449983521261,0.2446690794628796,0.8247701079149916,-0.4708684266649359,0.5353018150395756,1,1,-0.5097785110250095,-0.6142717742148874
-1.6581769539084645,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-1.301543976187536,-1.8146458087734216,1,1,0.0727718914321687,-0.9256975682586737
-0.5426334547346668,0.22246625834384448,0.2446690794628796,0.16174828205718944,-0.05553065190363585,-0.5091193510995341,1,1,1.3749433792776256,-0.14713308314920803
0.12669264476961178,0.22246625834384448,0.9548550780077714,0.16174828205718944,2.8518337714254645,-0.5091193510995341,1,1,-0.6811168646888855,-0.45855887719299426
-0.24366779695608892,0.22246625834384448,0.2446690794628796,-0.5012735438006127,-0.05553065190363585,0.7964071065743533,1,1,-0.8695890537191491,-1.5485491563462461
-0.05179431509819584,-1.338291221672719,-1.8858889161717958,-1.8273171955162173,-0.4708684266649359,-0.5091193510995341,1,0,-0.8353213829863738,-1.0814104652805667
-0.5426334547346668,1.783223738360408,0.9548550780077714,0.8247701079149916,-0.4708684266649359,-0.5091193510995341,1,1,-0.5097785110250095,-0.6142717742148874
0.21593612470351561,-1.338291221672719,-1.8858889161717958,-1.8273171955162173,0.7751448976189643,-0.5091193510995341,1,1,-0.8867228890855366,1.25428299004783
2.2060657272295705,-1.338291221672719,-1.175702917626904,-1.164295369658415,0.3598071228576642,-0.5091193510995341,1,0,-0.5440461817577847,-0.14713308314920803
-1.970529133677128,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.886206201426236,-2.2715800689592824,1,1,0.10703956216494391,0.1642927108945782
-0.3195247548999073,0.22246625834384448,0.2446690794628796,0.16174828205718944,0.3598071228576642,-0.5091193510995341,1,1,-0.5097785110250095,-0.6142717742148874
-1.2119595542389454,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-1.3846115311397962,-1.1618825799364778,1,1,-0.5269123463913972,0.1642927108945782
-0.7657421545694264,-0.5579124816644372,0.2446690794628796,1.4877919337727938,-1.093875088806886,1.3186176896439088,1,1,-0.6639830293224979,-0.14713308314920803
-1.2119595542389454,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.886206201426236,-0.7702246426343118,1,1,-0.14996796833087003,-0.6142717742148874
0.7737078742904144,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,2.8518337714254645,2.101933564248241,1,0,-0.8353213829863738,-1.0814104652805667
1.465344843778169,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,0.3598071228576642,-0.5091193510995341,1,1,0.004236549966618255,-0.30284598017110115
0.8406404842408424,0.22246625834384448,0.9548550780077714,-0.5012735438006127,0.5674760102383143,-0.5091193510995341,1,1,0.004236549966618255,-0.30284598017110115
0.12669264476961178,0.22246625834384448,0.2446690794628796,0.16174828205718944,-0.886206201426236,-0.5091193510995341,1,1,1.871824604902866,0.47571850493836443
-0.23028127496600348,1.0028449983521261,0.9548550780077714,0.16174828205718944,-0.05553065190363585,-1.1618825799364778,1,1,0.10703956216494391,0.1642927108945782
-0.8549856345033302,0.22246625834384448,1.665041076552663,1.4877919337727938,-0.4708684266649359,0.013091231970021355,1,1,-0.6639830293224979,-0.14713308314920803
-0.7657421545694264,0.22246625834384448,0.9548550780077714,0.8247701079149916,-0.886206201426236,0.14364387773740964,1,1,0.0727718914321687,-0.9256975682586737
1.465344843778169,1.0028449983521261,0.9548550780077714,0.8247701079149916,1.1904826723802644,0.7964071065743533,1,1,0.10703956216494391,0.1642927108945782
-0.988850854404186,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.886206201426236,-1.1618825799364778,1,1,-0.6811168646888855,-0.45855887719299426
-0.23028127496600348,0.22246625834384448,-0.4655169190820122,0.8247701079149916,-0.6785373140455859,-0.7702246426343118,1,1,1.3749433792776256,-0.14713308314920803
-0.7657421545694264,-0.5579124816644372,-1.175702917626904,-1.164295369658415,-0.05553065190363585,-0.5091193510995341,1,1,-0.5611800171241722,-0.6142717742148874
-0.14103779503209965,1.0028449983521261,-0.4655169190820122,0.8247701079149916,-0.886206201426236,-0.5091193510995341,1,1,0.6553222938893468,-0.7699846712367805
-0.5381712807379716,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,-0.26319953928428585,0.7964071065743533,1,1,2.2659028183297805,-0.45855887719299426
-0.944229114437234,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-0.4708684266649359,-0.9007772884017001,1,1,-0.5269123463913972,0.1642927108945782
-0.5426334547346668,0.22246625834384448,-0.4655169190820122,0.8247701079149916,-0.05553065190363585,-0.5091193510995341,1,1,-0.612581523223335,0.3200056079164713
0.037449164835707975,-1.338291221672719,-1.8858889161717958,-1.8273171955162173,1.1904826723802644,-0.5091193510995341,1,0,-0.7667860415208234,3.1228377543105474
2.6255100829189186,-0.5579124816644372,-1.175702917626904,-1.164295369658415,-0.886206201426236,-0.7180035843273562,1,1,3.036925409817222,-0.6142717742148874
-1.2119595542389454,-0.5579124816644372,-0.4655169190820122,0.16174828205718944,-0.886206201426236,-1.8146458087734216,1,1,1.4606125561095638,0.1642927108945782
0.6621535243730347,-0.5579124816644372,-1.175702917626904,-1.8273171955162173,1.1904826723802644,-0.5091193510995341,1,1,-0.8867228890855366,1.7214216811135095
0.39442308457132325,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,-0.05553065190363585,1.449170335411297,1,1,-0.7667860415208234,3.1228377543105474
-0.5426334547346668,-0.5579124816644372,0.2446690794628796,1.4877919337727938,-0.886206201426236,2.101933564248241,1,1,0.0727718914321687,-0.9256975682586737
1.5992100636790247,-1.338291221672719,-1.175702917626904,-1.8273171955162173,-0.05553065190363585,-0.24801405956475636,1,1,0.12417339753133151,-0.45855887719299426
0.1713143847365637,-2.1186699616810007,-1.8858889161717958,-1.8273171955162173,-0.4708684266649359,-1.8146458087734216,1,0,2.4543750073600443,-0.6142717742148874
-1.7027986938754165,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.886206201426236,2.7546967930851847,1,1,2.7970517146877962,-0.45855887719299426
-1.0334725943711378,1.0028449983521261,-0.4655169190820122,0.8247701079149916,-0.4708684266649359,-1.6840931630060327,1,1,3.036925409817222,-0.6142717742148874
-1.2119595542389454,0.22246625834384448,0.2446690794628796,0.8247701079149916,-0.886206201426236,-0.5091193510995341,1,1,-0.5269123463913972,0.1642927108945782
0.39442308457132325,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,2.0211582219028643,-0.5091193510995341,1,1,-0.6811168646888855,-0.45855887719299426
0.528288304472179,1.0028449983521261,-0.4655169190820122,-0.5012735438006127,2.0211582219028643,-0.5091193510995341,1,1,-0.7667860415208234,3.1228377543105474
-0.6318769346685706,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.05553065190363585,-1.031329934169089,1,1,0.004236549966618255,-0.30284598017110115
-0.6764986746355226,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.4708684266649359,-0.5091193510995341,1,0,-0.8353213829863738,-1.0814104652805667
-0.7211204146024744,0.22246625834384448,-0.4655169190820122,0.16174828205718944,-0.05553065190363585,0.4700254921558815,1,1,-0.5269123463913972,0.1642927108945782
-0.05179431509819584,0.22246625834384448,1.665041076552663,-0.5012735438006127,-0.4708684266649359,-0.24801405956475636,1,0,0.004236549966618255,-0.30284598017110115
0.39442308457132325,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,0.3598071228576642,-0.5091193510995341,1,1,0.10703956216494391,0.1642927108945782
-0.7211204146024744,0.22246625834384448,0.2446690794628796,0.16174828205718944,-1.093875088806886,0.7964071065743533,1,1,-0.6297153585897227,0.9428571960040438
-0.49801171476771494,1.0028449983521261,0.2446690794628796,0.8247701079149916,0.3598071228576642,-0.24801405956475636,1,0,1.871824604902866,0.47571850493836443
-0.7657421545694264,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.886206201426236,-0.5091193510995341,1,0,-0.783919876887211,0.47571850493836443
0.19362525472003966,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,0.3598071228576642,2.101933564248241,1,0,-0.7667860415208234,3.1228377543105474
1.01912744410865,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.05553065190363585,0.7964071065743533,1,1,-0.8353213829863738,0.008579813872685072
0.30517960463741944,0.22246625834384448,0.2446690794628796,0.8247701079149916,0.7751448976189643,-0.5091193510995341,1,1,-0.6639830293224979,-0.14713308314920803
-0.944229114437234,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-1.093875088806886,-1.1618825799364778,1,1,1.871824604902866,0.47571850493836443
-0.6318769346685706,-0.5579124816644372,-1.175702917626904,-1.164295369658415,-1.301543976187536,-0.5091193510995341,1,1,-0.7667860415208234,3.1228377543105474
1.1976144039764576,0.22246625834384448,0.2446690794628796,-0.5012735438006127,0.3598071228576642,0.14364387773740964,1,1,-0.7667860415208234,3.1228377543105474
-0.7657421545694264,-0.5579124816644372,0.2446690794628796,0.8247701079149916,0.7751448976189643,-0.5091193510995341,1,0,-0.4412431695594592,0.008579813872685072
-0.09641605506514775,1.0028449983521261,-0.4655169190820122,0.8247701079149916,-0.05553065190363585,-0.7702246426343118,1,1,0.0727718914321687,-0.9256975682586737
-0.40876823483381114,3.343981218376971,0.2446690794628796,1.4877919337727938,-0.4708684266649359,-0.5091193510995341,1,1,-0.4412431695594592,0.008579813872685072
-0.3195247548999073,1.0028449983521261,0.9548550780077714,0.16174828205718944,1.6058204471415645,0.14364387773740964,1,1,-0.783919876887211,0.47571850493836443
0.12669264476961178,0.22246625834384448,-0.4655169190820122,0.16174828205718944,-0.4708684266649359,-0.5091193510995341,1,1,0.0727718914321687,-0.9256975682586737
-0.23028127496600348,-0.5579124816644372,-0.4655169190820122,0.16174828205718944,-0.4708684266649359,1.449170335411297,1,1,-0.8181875476199862,1.5657087840916162
1.9115622434476882,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,-0.05553065190363585,0.7964071065743533,1,1,-0.7496522061544357,-1.2371233623024598
-0.3730708428602497,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,-0.4708684266649359,-0.5091193510995341,1,0,-0.14996796833087003,-0.6142717742148874
0.21593612470351561,-0.5579124816644372,0.2446690794628796,0.16174828205718944,-0.05553065190363585,-0.24801405956475636,1,1,0.0727718914321687,-0.9256975682586737
-0.8549856345033302,0.22246625834384448,0.9548550780077714,0.8247701079149916,-0.4708684266649359,-0.5091193510995341,1,1,0.6553222938893468,-0.7699846712367805
-0.7791286765595118,1.783223738360408,0.9548550780077714,0.8247701079149916,1.1904826723802644,-0.7702246426343118,1,1,0.10703956216494391,0.1642927108945782
-1.1227160743050417,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-1.093875088806886,0.7964071065743533,1,1,-0.4412431695594592,0.008579813872685072
-0.7657421545694264,1.783223738360408,1.665041076552663,0.8247701079149916,-1.093875088806886,-1.8146458087734216,1,1,1.3749433792776256,-0.14713308314920803
-1.7474204338423684,-0.5579124816644372,-0.4655169190820122,0.16174828205718944,0.3598071228576642,-0.24801405956475636,1,1,-0.5269123463913972,0.1642927108945782
1.01912744410865,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,-0.05553065190363585,0.7964071065743533,1,0,-0.8867228890855366,1.7214216811135095
1.063749184075602,2.5636024783686895,2.375227075097555,0.16174828205718944,1.1904826723802644,-0.24801405956475636,1,0,0.19270873899688176,0.1642927108945782
0.5729100444391308,1.0028449983521261,-0.4655169190820122,-1.164295369658415,2.0211582219028643,2.101933564248241,1,1,-0.8867228890855366,1.7214216811135095
-0.7657421545694264,-0.5579124816644372,0.9548550780077714,1.4877919337727938,-0.26319953928428585,-0.5091193510995341,1,1,-0.6639830293224979,-0.14713308314920803
0.34980134460437134,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,0.7751448976189643,0.14364387773740964,1,1,-0.7667860415208234,3.1228377543105474
1.1529926640095056,1.0028449983521261,-0.4655169190820122,0.16174828205718944,-0.886206201426236,2.493591501550407,1,1,-0.8867228890855366,1.25428299004783
-0.7657421545694264,0.22246625834384448,0.2446690794628796,2.150813759630596,-0.886206201426236,-0.5091193510995341,1,1,1.871824604902866,0.47571850493836443
2.2685361631833034,1.0028449983521261,1.665041076552663,0.16174828205718944,2.8518337714254645,2.101933564248241,1,1,-0.14996796833087003,-0.6142717742148874
3.0271057426214862,-2.1186699616810007,-1.175702917626904,-1.8273171955162173,0.9828137849996144,0.7964071065743533,1,1,-0.7496522061544357,-1.2371233623024598
1.01912744410865,0.22246625834384448,0.9548550780077714,-0.5012735438006127,-0.4708684266649359,-0.5091193510995341,1,1,0.12417339753133151,-0.45855887719299426
0.12669264476961178,0.22246625834384448,0.9548550780077714,0.16174828205718944,0.7751448976189643,-0.5091193510995341,1,1,-0.7153845354216607,-0.6142717742148874
-1.1673378142719937,0.22246625834384448,-0.4655169190820122,0.8247701079149916,-1.301543976187536,-1.1618825799364778,1,0,-0.5269123463913972,0.1642927108945782
-1.1227160743050417,0.22246625834384448,0.2446690794628796,0.16174828205718944,-0.6785373140455859,-1.5535405172386438,1,1,-0.6297153585897227,0.9428571960040438
-0.05179431509819584,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,-0.4708684266649359,-0.5091193510995341,1,0,-0.7153845354216607,-0.6142717742148874
-0.40876823483381114,2.5636024783686895,0.9548550780077714,1.4877919337727938,-0.4708684266649359,-0.3785667053321458,1,1,0.6553222938893468,-0.7699846712367805
-0.40876823483381114,1.783223738360408,0.9548550780077714,1.4877919337727938,-0.886206201426236,0.14364387773740964,1,1,0.0727718914321687,-0.9256975682586737
0.48366656450522705,0.22246625834384448,0.2446690794628796,1.4877919337727938,2.0211582219028643,2.101933564248241,1,1,0.0727718914321687,-0.9256975682586737
0.528288304472179,1.783223738360408,2.375227075097555,2.150813759630596,2.8518337714254645,0.9269597523417417,1,1,0.0727718914321687,-0.9256975682586737
-0.8549856345033302,1.783223738360408,0.9548550780077714,0.8247701079149916,-0.886206201426236,-0.7702246426343118,1,0,-0.6297153585897227,0.9428571960040438
2.8218457387735074,0.22246625834384448,0.2446690794628796,-0.5012735438006127,2.8518337714254645,-0.11746141379736809,1,1,2.2659028183297805,-0.45855887719299426
1.01912744410865,-1.338291221672719,-1.175702917626904,-1.164295369658415,0.3598071228576642,0.7964071065743533,1,0,-0.5611800171241722,-0.6142717742148874
-1.390446514106753,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-0.886206201426236,-1.8146458087734216,1,1,0.6553222938893468,-0.7699846712367805
-0.2749030149329554,1.0028449983521261,0.2446690794628796,0.8247701079149916,-1.093875088806886,-1.1618825799364778,1,1,0.0727718914321687,-0.9256975682586737
-0.7969773725462929,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.26319953928428585,-0.5091193510995341,1,1,2.7970517146877962,-0.45855887719299426
-1.0334725943711378,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-1.301543976187536,1.7102756269460748,1,1,-0.5097785110250095,-0.6142717742148874
-1.2119595542389454,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-1.093875088806886,-1.031329934169089,1,1,-0.6297153585897227,0.9428571960040438
0.30517960463741944,-1.338291221672719,-1.175702917626904,-1.8273171955162173,-0.05553065190363585,1.449170335411297,1,0,-0.5440461817577847,-0.14713308314920803
-0.2749030149329554,3.343981218376971,3.0854130736424468,0.8247701079149916,-0.4708684266649359,0.013091231970021355,1,1,-0.5097785110250095,-0.6142717742148874
-0.944229114437234,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,-0.886206201426236,-0.5091193510995341,1,1,2.4543750073600443,-0.6142717742148874
0.12669264476961178,3.343981218376971,0.9548550780077714,1.4877919337727938,-0.4708684266649359,0.7964071065743533,1,1,0.0727718914321687,-0.9256975682586737
-0.6318769346685706,0.22246625834384448,0.2446690794628796,0.16174828205718944,-0.886206201426236,0.2741965235047979,1,1,-0.5269123463913972,0.1642927108945782
-1.1227160743050417,-0.5579124816644372,0.2446690794628796,0.16174828205718944,-0.886206201426236,-0.5091193510995341,1,1,-0.5440461817577847,-0.14713308314920803
-0.921918244453758,0.22246625834384448,-0.4655169190820122,0.16174828205718944,0.3598071228576642,-0.5091193510995341,1,0,-0.6811168646888855,-0.45855887719299426
0.9298839641747462,-1.338291221672719,-1.175702917626904,-1.8273171955162173,-0.6785373140455859,-0.3785667053321458,1,1,-0.14996796833087003,-0.6142717742148874
-0.3819951908536399,-0.5579124816644372,0.2446690794628796,-0.5012735438006127,-0.26319953928428585,-1.1618825799364778,1,1,2.7970517146877962,-0.45855887719299426
-0.5426334547346668,-0.5579124816644372,0.2446690794628796,0.8247701079149916,-0.6785373140455859,-0.5091193510995341,1,1,0.004236549966618255,-0.30284598017110115
-0.8549856345033302,0.22246625834384448,0.2446690794628796,0.16174828205718944,-0.886206201426236,-0.5091193510995341,1,1,-0.4412431695594592,0.008579813872685072
1.6884535436129287,1.0028449983521261,0.2446690794628796,-0.5012735438006127,-0.05553065190363585,1.5797229811786853,1,1,1.871824604902866,0.47571850493836443
0.48366656450522705,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,-0.4708684266649359,0.7964071065743533,1,1,-0.06429879149893218,-1.2371233623024598
-0.3195247548999073,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,0.3598071228576642,0.7964071065743533,1,1,-0.9209905598183117,-1.0814104652805667
0.1713143847365637,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,0.3598071228576642,-0.5091193510995341,1,1,2.2659028183297805,-0.45855887719299426
-0.6764986746355226,0.22246625834384448,-0.4655169190820122,0.16174828205718944,-0.886206201426236,-0.5091193510995341,1,1,-0.6297153585897227,0.9428571960040438
-1.3458247741398013,0.22246625834384448,0.9548550780077714,0.16174828205718944,-1.093875088806886,2.493591501550407,1,1,1.3749433792776256,-0.14713308314920803
0.523826130475484,1.783223738360408,2.375227075097555,1.4877919337727938,0.3598071228576642,0.14364387773740964,1,1,-0.5440461817577847,-0.14713308314920803
0.7960187442738904,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,0.3598071228576642,2.101933564248241,1,1,-0.6811168646888855,-0.45855887719299426
-0.7657421545694264,-0.5579124816644372,-0.4655169190820122,-0.5012735438006127,0.1521382354770142,-1.2924352257038667,1,1,-0.5269123463913972,0.1642927108945782
0.34980134460437134,1.0028449983521261,0.2446690794628796,0.16174828205718944,-1.093875088806886,0.7964071065743533,1,1,-0.612581523223335,0.3200056079164713
-0.7657421545694264,-1.338291221672719,-1.175702917626904,-1.164295369658415,0.7751448976189643,-0.5091193510995341,1,1,-0.7153845354216607,-0.6142717742148874
-0.23028127496600348,1.783223738360408,0.2446690794628796,1.4877919337727938,-0.886206201426236,0.7964071065743533,1,1,-0.5440461817577847,-0.14713308314920803
-1.7920421738093204,-1.338291221672719,-0.4655169190820122,-0.5012735438006127,-0.6785373140455859,-1.8146458087734216,1,1,0.12417339753133151,-0.45855887719299426
0.9745057041416981,1.0028449983521261,0.9548550780077714,1.4877919337727938,-0.4708684266649359,0.7964071065743533,1,1,-0.6639830293224979,-0.14713308314920803
-0.3195247548999073,0.22246625834384448,0.2446690794628796,0.16174828205718944,2.0211582219028643,-0.24801405956475636,1,1,-0.5269123463913972,0.1642927108945782
-0.921918244453758,-1.338291221672719,-1.175702917626904,-1.164295369658415,0.3598071228576642,0.6658544608069651,1,1,0.12417339753133151,-0.45855887719299426
1.4787313657682546,0.22246625834384448,0.2446690794628796,-1.164295369658415,0.3598071228576642,2.232486210015629,1,1,2.7970517146877962,-0.45855887719299426
1.465344843778169,-1.338291221672719,-1.8858889161717958,-1.8273171955162173,2.0211582219028643,-0.5091193510995341,1,1,0.19270873899688176,0.1642927108945782
-0.3195247548999073,2.5636024783686895,1.665041076552663,1.4877919337727938,-0.05553065190363585,-0.24801405956475636,1,1,0.10703956216494391,0.1642927108945782
-0.6764986746355226,0.22246625834384448,-0.4655169190820122,-0.5012735438006127,2.0211582219028643,-0.7702246426343118,1,1,0.10703956216494391,0.1642927108945782
0.12669264476961178,1.0028449983521261,0.9548550780077714,0.8247701079149916,-0.05553065190363585,-1.2924352257038667,1,1,0.6553222938893468,-0.7699846712367805
0.7067752643399866,0.22246625834384448,-0.4655169190820122,0.16174828205718944,-0.4708684266649359,0.7964071065743533,1,1,-0.5097785110250095,-0.6142717742148874
0.6621535243730347,1.783223738360408,1.665041076552663,-0.5012735438006127,-0.05553065190363585,-0.24801405956475636,1,0,0.10703956216494391,0.1642927108945782
-0.23028127496600348,-1.338291221672719,-1.175702917626904,-1.164295369658415,-0.05553065190363585,-0.5091193510995341,1,1,0.004236549966618255,-0.30284598017110115
-0.3195247548999073,-1.338291221672719,-1.175702917626904,-1.164295369658415,-1.093875088806886,0.2741965235047979,1,1,-0.5097785110250095,-0.6142717742148874
